baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	direction
Prss16	117.387298159214	2.35739914176908	0.427731106600095	5.5114044907964	3.55981580626206e-08	2.76515435671138e-07	Upregulated
Zfp683	181.05007522153	-1.61256051160475	0.292634679956477	-5.51049011636141	3.5783590443298e-08	2.77868819686455e-07	Downregulated
Prkar1b	31.1169884192393	-4.55487467775037	0.827068383108605	-5.50725281098341	3.64476661826559e-08	2.82936983101281e-07	Downregulated
Cpne5	33.8640854870221	-5.56941823860642	1.01131493679025	-5.50710568587353	3.64781285147497e-08	2.83084882217998e-07	Downregulated
Mmp13	42.6322503037829	-5.82357574817848	1.05808510801844	-5.50388215848228	3.71517926925052e-08	2.88132534135997e-07	Downregulated
Trgv1	69.3405988611353	2.26925860335277	0.412315790317531	5.50369075510103	3.71921700719651e-08	2.88355543589205e-07	Upregulated
Jcad	267.221251580879	-2.00243211597943	0.363840618947526	-5.50359693695504	3.72119769591621e-08	2.884189779309e-07	Downregulated
Gm30455	76.3707965540712	-2.84556879779714	0.517177760473412	-5.50210974886542	3.75273218321304e-08	2.90681503170513e-07	Downregulated
Dusp22	529.062307079672	-1.04592620754373	0.190321645949377	-5.49557146968942	3.89447176647045e-08	3.01284204945843e-07	Downregulated
.27	621.266857012527	-1.00550548155947	0.182991922864167	-5.49480799928994	3.91135724623047e-08	3.02401911121776e-07	Downregulated
Myrf	137.516738915698	-4.14227199831119	0.753871106896251	-5.49466873105837	3.9144450530822e-08	3.02546360644765e-07	Downregulated
Gm52148	26.3884988681795	5.28543936830473	0.962025774892667	5.49407251473529	3.92769089695378e-08	3.03381105708043e-07	Upregulated
Uchl5	554.596831311683	1.02140789842143	0.185932943169215	5.49342080543449	3.94221932160064e-08	3.04408532116128e-07	Upregulated
Gm12168	141.314182581721	-1.92433358576098	0.350316857137907	-5.49312300151015	3.94887553933419e-08	3.04827635752586e-07	Downregulated
Mmp28	35.1169063213668	-3.43199383753542	0.624909430993564	-5.49198598599925	3.97438936238451e-08	3.066063435347e-07	Downregulated
Col4a2	412.600260317508	-2.64382515508964	0.481424386810421	-5.49167268531152	3.98144765299242e-08	3.07055381631153e-07	Downregulated
AW554918	249.606427181805	-1.22934381164726	0.223875898151981	-5.49118427573076	3.99247518860528e-08	3.07810159817579e-07	Downregulated
Eef1d	7443.98148242243	-2.23532443140547	0.407083609937413	-5.49106959071417	3.99506889012668e-08	3.07914442883017e-07	Downregulated
Igkv19-93	178.998918866911	-5.12590232824331	0.933587972034504	-5.49054024022266	4.00706180334365e-08	3.08742867518496e-07	Downregulated
Pram1	34.8030512991935	3.73301870550759	0.679986206559463	5.48984474905102	4.0228718595025e-08	3.09864796132434e-07	Upregulated
Polr1g	257.340775713013	1.02574860257754	0.186861715055426	5.48934597048567	4.03424742921053e-08	3.10644564614256e-07	Upregulated
Tmem38a	135.858501340692	-2.14423203724516	0.390848441546491	-5.48609591165558	4.10913850533883e-08	3.16116980829322e-07	Downregulated
Ccl2	279.885329050072	4.54566623064874	0.828645581733394	5.48565795902747	4.11933273886157e-08	3.16802992099057e-07	Upregulated
Gm16378	95.5222105541737	-1.98479060624165	0.36195142360766	-5.48358281467371	4.1679702435455e-08	3.2044419504916e-07	Downregulated
Pitrm1	1753.70146990575	-1.82534778858718	0.332928656392962	-5.48269953197627	4.18884126782375e-08	3.21749696144604e-07	Downregulated
Fbxo32	291.12520104024	-2.35954913366497	0.430503214402796	-5.48090944440029	4.23145035695604e-08	3.24921954057813e-07	Downregulated
Psmd13	1816.85265411271	1.00690364049204	0.183720737849978	5.4806204910534	4.23836752983906e-08	3.25184511219736e-07	Upregulated
Atp7a	611.969052510925	1.47160544735476	0.268569135473636	5.47942876890715	4.26701186160005e-08	3.2722368180824e-07	Upregulated
Hap1	29.3205196669259	-2.81525220042502	0.513789630712555	-5.4793869555535	4.26802029154158e-08	3.2722368180824e-07	Downregulated
Krt7	325.546159149644	-6.15000716079313	1.12241182763782	-5.47927864742494	4.27063347804423e-08	3.27322881032676e-07	Downregulated
Thap4	371.074264275648	1.32554885945276	0.241932074172788	5.47901250375778	4.2770614066676e-08	3.27714309757329e-07	Upregulated
Mrgpra2a	29.2180578900742	7.27401171109424	1.328201235133	5.47658857610223	4.33603774612754e-08	3.32130584999767e-07	Upregulated
Cryl1	409.480215064108	-1.64657279914033	0.30077284594849	-5.47447291642252	4.38815744574191e-08	3.3601909329894e-07	Downregulated
Farp1	352.566119815634	1.96422298773899	0.358894508023273	5.47298145785954	4.42526430946372e-08	3.3865147291115e-07	Upregulated
Cd46	225.791869117239	-1.74183798304247	0.318274230669241	-5.47275844286819	4.4308389086534e-08	3.38973522428896e-07	Downregulated
Abcg2	296.586938088703	-1.80070850967636	0.329048717066986	-5.4724678027229	4.43811412030857e-08	3.39425435649986e-07	Downregulated
Acss2	491.046368345573	-1.22575591400523	0.223997059243401	-5.47219645715656	4.44491680874301e-08	3.39840943065991e-07	Downregulated
Hmgcs2	48.8372130764276	-2.35293751611292	0.430024814878545	-5.47163194937361	4.45910154029767e-08	3.40820422719609e-07	Downregulated
Ap1s2	2771.74313270583	1.20495948217968	0.220274327085073	5.47026745297608	4.49356955349767e-08	3.43243413245928e-07	Upregulated
Incenp	1989.34955267561	1.27626341638849	0.233331500456547	5.4697433218031	4.50687797402763e-08	3.44154024424824e-07	Upregulated
Gm17059	17.9260840780054	-5.74210979762795	1.04995358319515	-5.46891775934888	4.52791768328283e-08	3.45654269914606e-07	Downregulated
Tomm40	661.399363754522	1.00714497728736	0.184225778576973	5.46690579932363	4.57959267968766e-08	3.4927665042438e-07	Upregulated
Snx29	193.18585239579	-1.47605395650356	0.270101215148395	-5.46481790425345	4.6338223488286e-08	3.53304033418678e-07	Downregulated
Gna15	452.091709847807	1.23483805649422	0.225967496243444	5.46467114528663	4.63765750185742e-08	3.53487811431897e-07	Upregulated
Gm57366	99.323277491045	3.06663827637733	0.561310298773407	5.46335651257183	4.6721494265629e-08	3.56007454769734e-07	Upregulated
Arhgap44	42.7654402274326	-4.99418661297949	0.914436688773829	-5.46148976117331	4.72155484067153e-08	3.59551183539167e-07	Downregulated
Plce1	43.7686003282585	-4.80531050503542	0.879944593991006	-5.46092394663264	4.73662943307166e-08	3.60477841210147e-07	Downregulated
Ighv7-1	23.3068909055336	-5.64941574717933	1.03455387741791	-5.46072647398454	4.74190153037959e-08	3.60768405301189e-07	Downregulated
Igkj2	38.6751224549879	-5.06806232346325	0.928123230776319	-5.46054893941629	4.74664617915284e-08	3.61018674754083e-07	Downregulated
Adam6b	19.5185116129162	-7.14465869387176	1.30849304443461	-5.46021908504599	4.75547382806133e-08	3.61579238964761e-07	Downregulated
Ncaph	518.560941060031	2.1880137282592	0.40077222329166	5.45949444871303	4.77492265398711e-08	3.62839353978508e-07	Upregulated
Gap43	14.3395958398044	-9.05156179983504	1.65797612764249	-5.45940417894054	4.77735083731481e-08	3.62908984304288e-07	Downregulated
Ptprf	173.737171425993	-6.26200763153116	1.14755346615066	-5.45683300712461	4.84701804914852e-08	3.6808851484351e-07	Downregulated
Gm67094	46.1663040775244	3.88033421822162	0.711271799423009	5.45548722917088	4.88387418799987e-08	3.70660503530978e-07	Upregulated
Plagl1	101.408349149145	-4.53015714633349	0.830451277064103	-5.4550547051345	4.89577708212397e-08	3.71450242836378e-07	Downregulated
Slc3a2	8041.9656030963	-1.69411313857909	0.3105685492308	-5.45487668592	4.90068426621163e-08	3.71708886104281e-07	Downregulated
Il1a	99.5340936049125	2.1495584812801	0.394097472342034	5.45438281678325	4.9143229768381e-08	3.72629440878219e-07	Upregulated
Plpp1	430.204642276382	1.63422062606065	0.299786264770992	5.45128585964084	5.00069119618538e-08	3.78830988022471e-07	Upregulated
Arhgef37	1185.85961119462	1.82384222527293	0.33475542540967	5.44828279643543	5.08584494234454e-08	3.84811872581787e-07	Upregulated
Cox20	447.432684285654	-1.15923133659923	0.212791772105468	-5.44772631539848	5.10177791567614e-08	3.85899725877821e-07	Downregulated
Adissp	1622.37013654617	-1.91625653195518	0.351863126092422	-5.44602827024234	5.15069537603326e-08	3.89362438389351e-07	Downregulated
9630028I04Rik	24.4822195485174	-5.91357299994135	1.08598881661677	-5.44533508030418	5.1707952646684e-08	3.90762809979967e-07	Downregulated
Nckap5	35.8138257827258	-6.40364149194861	1.17678652241543	-5.44163394971988	5.27940730140144e-08	3.9872783911041e-07	Downregulated
Supt3	365.47893159073	-2.1854705099357	0.401726551198587	-5.44019433969488	5.32224809444701e-08	4.01718817229177e-07	Downregulated
Ccdc153	16.1721007974462	-8.943903451567	1.64486072189341	-5.4374837531968	5.40382760104786e-08	4.07504446145889e-07	Downregulated
Zdhhc2	122.740572214634	2.15110078209207	0.395656662850331	5.43678644660103	5.42500936958274e-08	4.08977461134451e-07	Upregulated
Ighv1-12	15.1694154393638	-5.90700566370057	1.08653845444426	-5.43653622155681	5.43262994320911e-08	4.09427548271622e-07	Downregulated
Rps15a-ps7	956.811323547473	-1.24550048279747	0.229140267823819	-5.43553734411757	5.46315413170561e-08	4.11602957812379e-07	Downregulated
Dennd1a	1265.48727476862	1.1871431092409	0.218406721195371	5.43546967210305	5.46522808718606e-08	4.11606542180098e-07	Upregulated
Smc2	1127.13463380235	1.8008174647051	0.331311539776834	5.43542028725621	5.46674207436211e-08	4.11606542180098e-07	Upregulated
Tmsb10b	2733.46637152418	1.10990831433553	0.204213969303014	5.43502639963205	5.47883201253854e-08	4.12283355265639e-07	Upregulated
Gm10033	115.058454023578	-1.34665959810391	0.247799902987883	-5.43446378253733	5.49614586094083e-08	4.13460821133844e-07	Downregulated
Yes1	72.0503161662418	-2.21858557587173	0.408342644496848	-5.43314690682241	5.53687864360333e-08	4.16272603478178e-07	Downregulated
Gpt2	111.15198826208	2.17099873132966	0.399607495670685	5.43282784945248	5.54679146725632e-08	4.16891536814993e-07	Upregulated
Gm44238	53.7921692261496	-3.79844046818601	0.699306591175958	-5.43172410515755	5.58121663770074e-08	4.19351861845413e-07	Downregulated
Baiap3	647.067580250391	1.40790860425048	0.25920369806339	5.43166866356268	5.58295128035976e-08	4.19355196081519e-07	Upregulated
Etl4	73.5125087193207	-4.21506718656507	0.7762342723259	-5.43014826430568	5.63072528872094e-08	4.228156610568e-07	Downregulated
Tk1	564.615259858858	1.34981902661867	0.248718369388687	5.42709824745284	5.72776034473909e-08	4.29841906088859e-07	Upregulated
Wscd1	16.537186020396	-6.60694311054906	1.2177197562281	-5.42566799689127	5.77381940853091e-08	4.33167401045213e-07	Downregulated
Cd300lg	248.601534910762	-4.54760454376396	0.838253813998018	-5.42509257676305	5.79245101307944e-08	4.34433825980958e-07	Downregulated
Tnfrsf14	865.089488098508	1.76001676887758	0.324488166423348	5.42397828641105	5.82869655108858e-08	4.3702013125569e-07	Upregulated
Adgrl4	89.4115892817137	-3.90741954988889	0.720544790017328	-5.42286836852283	5.86501829592844e-08	4.39345120537393e-07	Downregulated
Tmem170	84.2626277148915	-1.31879948920352	0.243190801326022	-5.42290038115189	5.86396762690652e-08	4.39345120537393e-07	Downregulated
Gm10250	1235.31178419825	-1.30565457713636	0.240765304137277	-5.42293492750067	5.86283400465732e-08	4.39345120537393e-07	Downregulated
Gm57014	80.1139737569415	-4.18658393600137	0.772571804973849	-5.41902242490338	5.99258014994205e-08	4.48629793361684e-07	Downregulated
Mrpl27	370.110235826101	1.05059599912984	0.193892251205046	5.41845273650882	6.01170264792474e-08	4.49925618989481e-07	Upregulated
Cmc1	207.639227938919	1.06607736949796	0.1967551899836	5.41829351280043	6.01705780838308e-08	4.50190603817805e-07	Upregulated
Ighv1-4	21.7129637886869	-7.58281581831148	1.39991255638534	-5.41663533463174	6.07310263012978e-08	4.54109934459071e-07	Downregulated
Gm18588	591.892846849818	1.15985975783054	0.214287940361542	5.41262264163653	6.21082879981818e-08	4.64128501576774e-07	Upregulated
Sema3b	59.6656262169007	-4.69173743046282	0.867465952386465	-5.40855513413004	6.35352290739195e-08	4.74648910967764e-07	Downregulated
Ighv5-16	52.2596129361403	-3.96455986011718	0.733049144291204	-5.40831387771493	6.36208558211855e-08	4.75145524660931e-07	Downregulated
Igkv8-24	86.7189512203959	-4.81553871379359	0.890423642680063	-5.40814336342128	6.36814421917932e-08	4.75454884375079e-07	Downregulated
Snx1	2790.75441766097	1.0324806702184	0.190962841086975	5.40670983077884	6.41930137519246e-08	4.79130165819871e-07	Upregulated
Espl1	558.951150528294	1.89713909778528	0.350951580085807	5.40570040266362	6.45556255185924e-08	4.81691750110158e-07	Upregulated
Esm1	110.202882977913	2.72871864735789	0.505086101632258	5.40248214817165	6.5725000321587e-08	4.90122409972519e-07	Upregulated
Gm5805	627.061877674786	-1.57079361365703	0.290963427794032	-5.39859468100908	6.71649197904119e-08	5.00709633413497e-07	Downregulated
mt-Cytb	188868.584199511	-1.93001207277566	0.357608234087326	-5.39700121195857	6.77639305483985e-08	5.0502346557698e-07	Downregulated
Gm74434	308.446060408804	1.66037599976452	0.307659679053122	5.39679429190924	6.78420937576273e-08	5.05454157996016e-07	Upregulated
Ppp1r3b	684.249665821596	1.07882217849938	0.199914192550492	5.39642616032329	6.79813699340447e-08	5.06187811543712e-07	Upregulated
Cd209c	25.657233631957	-8.63962732854875	1.60104148968897	-5.39625449071102	6.80464128017796e-08	5.06520102493895e-07	Downregulated
Tmem140	1121.09105642342	1.17634668275147	0.218135802671772	5.39272631243171	6.93966119561885e-08	5.16415699649981e-07	Upregulated
Sox13	71.3616496893869	-4.14599008201912	0.769320711995361	-5.38915697624441	7.07889548064639e-08	5.26145586802987e-07	Downregulated
Tubb5	11434.4358752317	1.08675742446225	0.201766308518034	5.3862185041915	7.19554800260319e-08	5.34655723104478e-07	Upregulated
Gm52602	12.825303638809	-8.29280585282329	1.54008602335798	-5.38463808322977	7.25905592087401e-08	5.39213105978695e-07	Downregulated
Wdfy4	4701.43195675761	-1.28680840362588	0.239043196997277	-5.38316262411991	7.31883582918067e-08	5.43328297193215e-07	Downregulated
Ccr3	197.967003840335	-3.10636105811721	0.577060872841742	-5.38307344044988	7.32246444840981e-08	5.43435067200262e-07	Downregulated
Lrrn4	104.594690526829	-3.44925402449522	0.640829296712459	-5.38248491788742	7.34645341346117e-08	5.4488941461277e-07	Downregulated
Gm57219	19.0804331487104	-5.75439397303791	1.06917788508991	-5.3820735102036	7.36326812508133e-08	5.45973347828056e-07	Downregulated
Pcsk6	18.578956136928	-5.86210259032692	1.09001442857676	-5.37800458107798	7.53159006474121e-08	5.58287270708782e-07	Downregulated
Gm9967	27.68178326451	-3.19742771811417	0.594600804267257	-5.3774359119047	7.55540935603727e-08	5.59885621634662e-07	Downregulated
Gpld1	129.673472763775	2.75071687970988	0.511761221105463	5.37500061799917	7.65824194541512e-08	5.67336466604207e-07	Upregulated
Trgc4	313.526147571195	1.4860799169673	0.276483091303821	5.37493960285001	7.66083569476138e-08	5.67359204737402e-07	Upregulated
Acta2	134.684815256373	-1.89251645087845	0.352261656462663	-5.3724736035216	7.76638015187315e-08	5.75004152694637e-07	Downregulated
Atp1b3	8127.31592867233	1.44313189880455	0.268624271825164	5.37230641519923	7.77358653943693e-08	5.75365996549613e-07	Upregulated
Rhoh	877.291633368365	-1.05216450580572	0.195870020465991	-5.37174858767326	7.79767768952464e-08	5.76976986212664e-07	Downregulated
Tnfsf8	280.571300973955	-1.77510597942018	0.330519642247588	-5.3706520052762	7.84524724214989e-08	5.80150772213826e-07	Downregulated
Timeless	534.271249440594	1.20080900401505	0.223654370867277	5.36903884041524	7.91573721554853e-08	5.84666389752185e-07	Upregulated
Clec4d	2972.34997184052	1.18348727302836	0.220505230639798	5.36716190175836	7.99852535046268e-08	5.90605398645771e-07	Upregulated
Coa7	175.451758769068	1.16923393166693	0.217978852854147	5.36397873627349	8.14084916373599e-08	6.00935637465903e-07	Upregulated
Shld1	331.897748884125	-2.21560104139977	0.413086767762601	-5.36352460138123	8.1613530130912e-08	6.02269982911341e-07	Downregulated
Runx1t1	27.2073349372987	-6.28326277168269	1.17190212061972	-5.36159348219286	8.24910141858586e-08	6.08564395465701e-07	Downregulated
Hdac4	1265.12370099085	1.08014657709878	0.201475018829753	5.36119357810562	8.26738655918866e-08	6.09732046770127e-07	Upregulated
Mars2	346.180248892841	-1.1919482095742	0.222342601183475	-5.36086293508198	8.28253445405617e-08	6.10667696300546e-07	Downregulated
Usp32	3572.66347685516	-1.25208228919064	0.233563702880966	-5.3607742716288	8.28660099948263e-08	6.10786009498408e-07	Downregulated
Gm74438	613.885423967246	-7.54553119983255	1.40790464272311	-5.35940501285535	8.34964800851886e-08	6.15067598252236e-07	Downregulated
Adig	9.38325308401986	-7.74834328337936	1.44679392436578	-5.35552655626192	8.53076156658521e-08	6.28036185361956e-07	Downregulated
Apoc1	47.857779887429	-2.88219495186062	0.538190007802314	-5.35534831579277	8.53917569857746e-08	6.2846914589649e-07	Downregulated
Tcim	53.9952647018273	-5.15496063866147	0.962652430985682	-5.35495519746747	8.55776190603325e-08	6.29650275470596e-07	Downregulated
Scmh1	443.965832305453	-1.27670756310344	0.238455442793166	-5.35407180540158	8.59967074302144e-08	6.32358717055015e-07	Downregulated
Klhl12	574.335879655007	-1.21800090230983	0.227498392308419	-5.35388795477106	8.60841771438342e-08	6.32814351092897e-07	Downregulated
Fosb	97.4161958393045	-1.87965602237268	0.351090732783945	-5.3537614264783	8.61444249256992e-08	6.3306966303513e-07	Downregulated
Mcm5	1795.02114660961	1.81634233365957	0.339279105138806	5.35353432070762	8.62526661556112e-08	6.33677419994289e-07	Upregulated
Fhip1a	35.6999380145709	-3.89746626507536	0.72813123824687	-5.35269750884379	8.66526380515811e-08	6.36427457092874e-07	Downregulated
Gbp2b	1591.64345603042	2.24327287985699	0.419171935813582	5.35167717157151	8.71427600090532e-08	6.39837785091627e-07	Upregulated
Slfn10	88.1769685058428	2.54600819446662	0.475816755584691	5.35081660026462	8.75582235737119e-08	6.42698084870944e-07	Upregulated
Gm15590	118.122205141639	-3.02406311019274	0.565177069174215	-5.35064721329057	8.7640225206074e-08	6.4310972711112e-07	Downregulated
Gm43181	23.4712995353812	7.58318550071807	1.41742928443996	5.34995684367723	8.79752086071623e-08	6.45376973844973e-07	Upregulated
Blvrb	19815.9289788175	-3.17733147854845	0.59407388653448	-5.34837761862141	8.87461532532852e-08	6.50840101156963e-07	Downregulated
Gm60904	76.9271578949813	-1.95818138000047	0.366214907511586	-5.34708265511699	8.93832045093393e-08	6.55318352209429e-07	Downregulated
Tipin	464.028322225169	1.28259943306655	0.239897098351937	5.34645663443971	8.96927577936903e-08	6.57393595527757e-07	Upregulated
Rrm1	1887.03797435106	1.49847631119755	0.280315410309267	5.34567938860125	9.00785330654488e-08	6.6002610908263e-07	Upregulated
Mtfr2	108.04647553201	3.42075381713617	0.63995626424946	5.34529312116044	9.02708486529509e-08	6.61044791936161e-07	Upregulated
Cenpi	139.287007687738	2.7135556879115	0.507947158539305	5.34220074331123	9.18248838055401e-08	6.72226428803615e-07	Upregulated
Dtnb	343.608092352044	-1.04245388681704	0.195191777161206	-5.34066497051305	9.26062613255798e-08	6.77546842668132e-07	Downregulated
C230096K16Rik	115.177077063367	-1.78977565482768	0.335345641754153	-5.33710724691568	9.44411836873896e-08	6.90768209694616e-07	Downregulated
Epha4	49.7749453958828	-5.4760120939756	1.02634422353552	-5.33545370880735	9.53059421599936e-08	6.96682505889641e-07	Downregulated
Afap1	178.790158965366	-1.34315959724498	0.251803108169014	-5.33416607527905	9.59846455161706e-08	7.01437129677818e-07	Downregulated
Luzp1	438.269547070574	1.31741967266712	0.246995442569316	5.33378129961815	9.61883646379241e-08	7.02718882999675e-07	Upregulated
A630014C17Rik	16.3431168597094	-4.68652597013635	0.87951249160541	-5.32854963956435	9.90001411172979e-08	7.22622389267479e-07	Downregulated
F830208F22Rik	139.18757623077	1.64804028515372	0.309411241965711	5.3263749393319	1.00192207442664e-07	7.31108431368381e-07	Upregulated
Rnf14	3068.4885242566	-1.1728569258242	0.220201718157906	-5.32628417087623	1.00242263212005e-07	7.31258615198427e-07	Downregulated
Reck	210.09140442004	-1.09622296577768	0.205830608803722	-5.32585008686935	1.00481980909161e-07	7.3279187135693e-07	Downregulated
Igkv1-133	18.233835048556	-6.78875074152288	1.27486023279471	-5.32509412944885	1.00900774561427e-07	7.35629802194826e-07	Downregulated
Gm68058	68.8757033290964	-4.73020073920928	0.888321558759398	-5.32487441351229	1.01022811775203e-07	7.36303161029021e-07	Downregulated
.39	10.8238162443997	-6.9891628821943	1.31283508715086	-5.32371731270705	1.01667863406309e-07	7.40786987110284e-07	Downregulated
Dpp4	1212.32454554078	-1.10643267666217	0.20798140119425	-5.31986355659172	1.03845102675429e-07	7.55985034441721e-07	Downregulated
Arrb1	4548.6278434717	-1.25140502529968	0.235235379430175	-5.31979937852473	1.03881740358578e-07	7.56029914431303e-07	Downregulated
Gm63261	118.967673808296	-1.72833918375794	0.324912749116747	-5.31939478661982	1.04113000157211e-07	7.57490772404812e-07	Downregulated
Prob1	64.231429135768	-3.6100910336784	0.678789934166245	-5.31842157929561	1.04671316257376e-07	7.61106493653428e-07	Downregulated
Dhrs3	1560.99978972634	-1.07415311335154	0.201979953454215	-5.31811744176402	1.0484638943122e-07	7.61932900348148e-07	Downregulated
Amt	33.1967277051019	-3.69111868423271	0.69419452300159	-5.31712446861851	1.05419958081973e-07	7.65876767207542e-07	Downregulated
Gm15452	50.8781668577431	2.09836368062936	0.394683056389428	5.31657907949039	1.05736280715874e-07	7.67949977915938e-07	Upregulated
Cstdc4	2335.33824786315	2.49507258771621	0.469497456348146	5.31434740269614	1.07040237544228e-07	7.7696556274789e-07	Upregulated
Gm64730	33.989963507403	-5.6189151111436	1.05741861036067	-5.31380387680816	1.07360165849768e-07	7.79059875616479e-07	Downregulated
.18	21.8111827336061	-7.15571884330687	1.34692452260508	-5.31263535796871	1.08051111854431e-07	7.83615342036955e-07	Downregulated
Gm34095	14.909579348888	-8.06016947704582	1.51724815726418	-5.31236069620903	1.08214143124416e-07	7.84568349186664e-07	Downregulated
Gm4149	1311.5587188444	-1.76659772103088	0.332606817219094	-5.31136954979244	1.08804440860223e-07	7.88617638837903e-07	Downregulated
Sync	9.97385220923256	-6.90947713417792	1.30094349174228	-5.31112779151111	1.08948897073649e-07	7.89434035162741e-07	Downregulated
Igkv8-28	59.0356203864019	-5.78878951421256	1.08999882151917	-5.31082181001306	1.0913199429583e-07	7.90529862329795e-07	Downregulated
Rnf217	214.108945181986	2.40798815852044	0.453567835356481	5.30899232884953	1.10232972283343e-07	7.98272049722635e-07	Upregulated
Mxd4	2085.60570785198	-1.12166867643854	0.211284701661835	-5.30880214050609	1.10348042115996e-07	7.98872169506234e-07	Downregulated
Sod2	6201.78465794071	1.49438066216292	0.281509151087369	5.30846210999061	1.10554060865291e-07	8.00130177966121e-07	Upregulated
Ldha-ps2	47.4571453289602	3.80113171094393	0.71616430641146	5.30762518728496	1.11062725042889e-07	8.03577196941987e-07	Upregulated
Gm37145	59.4945873789893	-2.24106792649962	0.422295095195666	-5.30687652306557	1.11519666188175e-07	8.0617800644773e-07	Downregulated
Ighj3	11.6689228758222	-5.74013348906668	1.08174937455884	-5.3063432473974	1.11846255606876e-07	8.08303408565861e-07	Downregulated
Gm43597	73.2929333359436	-1.84878806736533	0.348474874416564	-5.30536977869831	1.12444817109039e-07	8.1215601527664e-07	Downregulated
Il13ra1	2019.34399744486	1.25520965937707	0.236635733613182	5.30439608680954	1.13046616245957e-07	8.16265002637426e-07	Upregulated
Svep1	44.3641916291571	-3.70006074825225	0.69768530164401	-5.30333767894137	1.13704310104744e-07	8.20775075268755e-07	Downregulated
Gm33862	127.596713279166	-2.38360583100377	0.449484761433182	-5.30297361673317	1.13931392788595e-07	8.22175059652428e-07	Downregulated
Disp2	23.1832057750746	-4.57063503467212	0.86191312819207	-5.30289525147318	1.13980330246951e-07	8.22289035599553e-07	Downregulated
Igkv4-57-1	45.5925671391206	-5.82895198705023	1.09946100957519	-5.30164502086564	1.14763829393149e-07	8.27700757919775e-07	Downregulated
Pcna	2606.56770353109	1.32531786177184	0.250018341833091	5.30088253547655	1.15244222329037e-07	8.30923904674051e-07	Upregulated
Efs	8.53058649039594	-7.57268643054092	1.42897467304253	-5.29938463808975	1.16193623444233e-07	8.37525798271769e-07	Downregulated
Ccnj	335.434898040072	-1.01595177293745	0.191745900045599	-5.29842762059502	1.16804160401007e-07	8.41682027170774e-07	Downregulated
Col4a1	342.791780461368	-4.30303272267861	0.812395021219337	-5.29672463553521	1.17898278542128e-07	8.49319480438499e-07	Downregulated
3300005D01Rik	82.5329227915341	-3.20378804718554	0.60551595064884	-5.29100520597768	1.2164590319369e-07	8.75808142262176e-07	Downregulated
Gm7336	32.7054456556306	2.39109810001109	0.451985015023833	5.29021542867965	1.22172372033605e-07	8.79343356586524e-07	Upregulated
Ripply3	25.7421618540207	-3.21266604597945	0.607382864307968	-5.2893590431463	1.22745733410651e-07	8.83213934431046e-07	Downregulated
Ces1d	163.614705215258	-7.13673849746596	1.34992750640919	-5.28675685441044	1.24503952279682e-07	8.95345813350412e-07	Downregulated
Zeb2	4920.1264430703	1.12655904058976	0.21311272142337	5.28621207155313	1.24875117699288e-07	8.97754758075728e-07	Upregulated
Adgrf5	549.78187488538	-4.75228004041801	0.899019775458257	-5.28606841600969	1.2497316973012e-07	8.97939282074801e-07	Downregulated
Ablim3	96.7722201346283	-3.93764243233394	0.744907352140538	-5.28608345859238	1.24962898931089e-07	8.97939282074801e-07	Downregulated
Ccdc149	12.2325987978074	-6.9249790329406	1.31021086079001	-5.2853927869023	1.2543531995018e-07	9.00998925293563e-07	Downregulated
Mtfr1	1318.99730508579	-1.72815171586941	0.327005833956638	-5.28477334780079	1.25860487155186e-07	9.03791226141868e-07	Downregulated
Ctnnd2	24.505088609614	-4.01486980708959	0.759717707225876	-5.28468636297812	1.25920302847687e-07	9.0395911853331e-07	Downregulated
Pex11a	166.162609179907	2.18131264168764	0.412989994050549	5.28175663602314	1.27951089746969e-07	9.1827206729022e-07	Upregulated
Sema6a	45.3393437342077	-5.06589518060458	0.959356391064248	-5.28051434043693	1.2882174068651e-07	9.23985945774016e-07	Downregulated
Igkv4-70	12.4485417081567	-4.12081463488926	0.780419944127125	-5.28025285091638	1.29005731905114e-07	9.2503821056817e-07	Downregulated
Clec3b	68.4792484754944	-2.89153032081276	0.54766786109651	-5.27971518179559	1.29384849819494e-07	9.27488622947602e-07	Downregulated
Hunk	73.47721790017	-5.09316501249626	0.964794512998768	-5.27901531764076	1.29879948593176e-07	9.30768782379175e-07	Downregulated
Zfp398	635.967126883159	-1.17345685128127	0.222396820008824	-5.27641020781999	1.31739017227484e-07	9.43546483087145e-07	Downregulated
Ephb3	20.4886695824032	-5.68710363196169	1.07813230772097	-5.27495891852409	1.32785829992652e-07	9.50495222769099e-07	Downregulated
Cnrip1	74.2626053265049	-2.2729878295731	0.430924679535238	-5.2746754537813	1.32991229905425e-07	9.5169091835985e-07	Downregulated
Rarb	57.6466651440856	-3.81006359347207	0.72235062686557	-5.27453490281407	1.3309318775751e-07	9.52145902036858e-07	Downregulated
Pfn2	49.0617086418789	-3.01174751693736	0.571033576900384	-5.27420389758055	1.33333602909611e-07	9.53590858514688e-07	Downregulated
Stoml1	692.013914314437	-1.15799371414273	0.219591689780215	-5.27339497820589	1.33922904996061e-07	9.57529473473278e-07	Downregulated
Gm32281	11.3190226777684	-7.14896437271126	1.35584581986464	-5.27269713707197	1.3443330965564e-07	9.609018762767e-07	Downregulated
Frmpd1	9.16987189580767	-8.27431809921969	1.56948200888073	-5.27200570149923	1.34940884903397e-07	9.64252118218108e-07	Downregulated
