baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	direction
Gm33799	4.67517017340802	8.40131318144113	2.42356703586181	3.46650744837089	0.000527267125947631	0.00445158043829551	Upregulated
Gm32894	14.4662863703947	6.66525306433698	1.92311022592294	3.46587157329383	0.000528515667478439	0.00446041323655999	Upregulated
Tmem176a	898.816221711737	1.51310704590986	0.436752030960184	3.46445337090555	0.000531310241019345	0.00448228203330671	Upregulated
Gm49774	7.71889684422346	-5.37807717750543	1.55252166945314	-3.4640915378655	0.000532025435893871	0.00448659858792826	Downregulated
Tspan12	40.7757380339806	3.73110393581001	1.07723184009676	3.46360346671045	0.000532991572734073	0.00449302723875713	Upregulated
Gm38825	17.3387103066797	5.59862331787062	1.61670993920196	3.46297327808487	0.000534241449343942	0.00450184193782028	Upregulated
Papss2	513.877723569574	-1.56797039911785	0.452809233064047	-3.46276154421099	0.000534662001610332	0.00450366418169589	Downregulated
Eml5	320.188014758881	2.12494039371282	0.614112675522672	3.46017999368647	0.000539814425337328	0.00454359266595496	Upregulated
Igkv4-86	40.8963690197475	2.49188629977916	0.720842747040917	3.45690694677645	0.000546413495002691	0.00459268178833525	Upregulated
AU022252	274.419571780814	-1.12857690160845	0.326738192607761	-3.45407095693668	0.000552192067448767	0.00463557470473341	Downregulated
Gm67202	230.5681313124	2.79644196721619	0.809682326474201	3.45375201579788	0.000552845486243156	0.00463557470473341	Upregulated
Lgals9	4915.05502670806	1.253670312033	0.36297313925211	3.4538927993849	0.000552556972364427	0.00463557470473341	Upregulated
Flt1	815.110979150335	-2.09409192242369	0.606375443625079	-3.45345766296972	0.000553449169659897	0.00463874453674181	Downregulated
Rplp0	82479.2315179284	1.23768953706876	0.358411913151919	3.45326003866434	0.000553854818576686	0.00463874453674181	Upregulated
Sbsn	61.8439197926311	2.46351346025881	0.713380567547194	3.45329487839719	0.000553783285510415	0.00463874453674181	Upregulated
Rasgrp3	1009.38391183761	2.2223800598258	0.643762580959346	3.4521734029865	0.000556090228172217	0.00465393052005632	Upregulated
Taf6	743.483289662936	-1.19095295846758	0.34500117276228	-3.45202582626639	0.000556394467982034	0.00465470954542541	Downregulated
Gm45221	466.958455267242	2.63141908874207	0.762315522453397	3.45187656716374	0.000556702333834418	0.00465551830312819	Upregulated
Prok2	729.921535976461	-4.45755144039635	1.29150231219586	-3.4514467363341	0.0005575898011056	0.00466117162516945	Downregulated
E130215H24Rik	76.9388239122382	2.39427469302827	0.693837475199001	3.45077165562664	0.000558986293644345	0.00467107424453978	Upregulated
Pcbp3	105.889976163033	2.13938861601573	0.620261681847768	3.44917101704955	0.000562310452411384	0.00469309522136597	Upregulated
Gm47021	69.2766968809318	2.38163209828331	0.690509695706516	3.44909291367223	0.000562473125333374	0.00469309522136597	Upregulated
Myo10	305.104529437047	-1.72915471499737	0.501369606177245	-3.4488622638726	0.000562953776262638	0.00469532843130291	Downregulated
H2-Ob	4229.60091950304	1.5973889615211	0.463206054606418	3.44854939963682	0.000563606365151923	0.00469899346195499	Upregulated
Gm12328	45.9649836978788	3.07075299879072	0.890778383631318	3.44726932671243	0.000566283754590954	0.00471953084544537	Upregulated
Cpne9	6.73998263958894	8.10129130669029	2.35042450235204	3.44673538698368	0.000567404035110295	0.00472708032878736	Upregulated
Taco1os	55.8784063096761	2.60685126769593	0.756449254210448	3.44616807166643	0.000568596603504979	0.00473343788809055	Upregulated
Mpp1	26649.4165147477	2.8421408597091	0.824757762254877	3.4460310527284	0.00056888498435101	0.00473405080975223	Upregulated
Otub2	175.215585337826	1.91694840924116	0.556401991503405	3.4452579942454	0.000570514577741294	0.00474402993275333	Upregulated
Rims3	124.376021117139	2.31521249374327	0.672125151849815	3.44461516931984	0.000571872950140643	0.0047535321692686	Upregulated
Sowaha	158.486956509498	3.25050766570369	0.943907166471507	3.4436730445163	0.000573869224230623	0.00476584128060346	Upregulated
Gm42870	180.210893334009	3.49776090909792	1.0156865539311	3.44374048820498	0.000573726102033621	0.00476584128060346	Upregulated
Jcad	267.221251580879	1.8168387183397	0.527668829693118	3.44314201654916	0.000574997280180655	0.00477230423354757	Upregulated
Gm12989	137.811591283766	-1.83363476180959	0.532925440297206	-3.44069662125155	0.000580218698720164	0.00481201692798619	Downregulated
Rbfaos	152.557695199105	2.23143130791028	0.64868220599877	3.4399453033779	0.00058183175964528	0.00482358003370461	Upregulated
Armcx3	216.55040617035	-1.44478918610542	0.4200429964688	-3.43962212976152	0.000582526888795472	0.00482571316670702	Downregulated
Dpysl2	593.350144734026	-1.19940881991674	0.348697414764562	-3.43968371754798	0.000582394357158091	0.00482571316670702	Downregulated
Coa7	175.451758769068	-1.07757614971301	0.313342108499381	-3.43897650677592	0.000583917905128616	0.00483541934660226	Downregulated
Trip13	155.044625575477	-1.74781340910404	0.508640629558893	-3.43624419193527	0.000589839074812157	0.00487529530002219	Downregulated
Rpl13-ps1	12.8300156975214	8.55073212655108	2.48890163190752	3.43554442527233	0.000591364496607134	0.00488521878665977	Upregulated
Pglyrp2	599.601629247518	-1.08126468010182	0.314887607200177	-3.43381147869199	0.000595157970318056	0.00491005325512396	Downregulated
Ovgp1	99.6474991957468	2.03649922794836	0.59342797930075	3.43175465091486	0.000599689823397497	0.00494043961389091	Upregulated
Gm69171	22.5132531818731	6.05344528609956	1.76396160056521	3.43173302874614	0.00059973763413047	0.00494043961389091	Upregulated
Trim59	1648.57815668632	1.3822130019828	0.402805526887399	3.43146483779301	0.000600330950389739	0.00494236420494915	Upregulated
Ell	1401.36371447356	1.09033595395763	0.317750215257412	3.43142475316451	0.000600419676141073	0.00494236420494915	Upregulated
Gm16378	95.5222105541737	1.7695529470491	0.515729521745661	3.43116473352048	0.00060099551584545	0.0049452576152658	Upregulated
Gm75627	22.8404227983146	4.91358734555154	1.43248369447033	3.43011746976176	0.000603319995136361	0.00496253207939774	Upregulated
Ms4a2	107.253729278511	2.61531465158759	0.762547730452903	3.42970616414302	0.000604235204637669	0.00496820621075449	Upregulated
Slc37a3	676.255121042556	1.1552746770585	0.337014105502678	3.42797128724133	0.000608109772870407	0.00499633687407948	Upregulated
Gm59468	26.1257170736374	4.63050984463458	1.35101845539241	3.42742160638334	0.00060934221191446	0.00500459751096958	Upregulated
Aurkb	587.352224385698	-1.36190122825018	0.397405712306594	-3.426979497465	0.000610335150163244	0.005010885679776	Downregulated
Gm53475	5.28651768617406	-7.10236561123306	2.07292452624847	-3.42625383669262	0.00061196818580788	0.00501868552379052	Downregulated
Scn4a	279.783334470673	2.01432194845154	0.587961042683687	3.42594458173178	0.000612665371733271	0.00502253456842255	Upregulated
Ccr2	5994.63919854119	-1.35369514292734	0.395202111082645	-3.42532366342612	0.000614067405354601	0.00503028683895832	Downregulated
Slc24a5	129.41131545484	2.91672130227007	0.851613906202782	3.42493385914198	0.000614949108347201	0.00503216724790062	Upregulated
Gm53472	16.5743698685027	-5.45210279962197	1.59193915238309	-3.42481858773328	0.000615210067732361	0.00503216724790062	Downregulated
Dpysl3	155.826483204194	3.65060672278277	1.06584719134167	3.4250751443905	0.000614629397526271	0.00503216724790062	Upregulated
Inpp5a	1822.35907480221	1.27490244487038	0.372279784247189	3.42458145410296	0.000615747231307899	0.00503420691414405	Upregulated
2700097O09Rik	440.384683338492	1.96936036116811	0.575078517866407	3.4245069151159	0.000615916169817025	0.00503420691414405	Upregulated
Cmpk2	824.969023960433	-1.67335564917984	0.488860332323939	-3.42297285857713	0.000619402616693524	0.00505895193864099	Downregulated
Aldh2	24355.786450756	1.64421006085622	0.480536765472086	3.42161137086134	0.000622512238474581	0.00507893366878999	Upregulated
Gm67885	11.1228578866517	6.57263868928	1.92096165732059	3.42153559610746	0.000622685733088005	0.00507893366878999	Upregulated
Rap2a	1532.22821056426	1.01292168708916	0.296103706175773	3.42083420762004	0.000624293775786599	0.0050863333990972	Upregulated
Ttc3	717.339335011056	1.06944121995907	0.312628900568475	3.42080088569686	0.000624370267553848	0.0050863333990972	Upregulated
Gm46617	109.294933757307	2.38545782872585	0.697338944792439	3.42080109900628	0.000624369777866069	0.0050863333990972	Upregulated
Gm8797	145.627403084644	3.21357912442511	0.939527052572824	3.42042213220467	0.000625240323938753	0.0050907524830267	Upregulated
Htr7	211.821075566475	-2.53849397866504	0.742170770433453	-3.42036372192679	0.000625374601888782	0.0050907524830267	Downregulated
Nmnat2	29.7944727792656	2.72486185220895	0.796771405238756	3.41987906982233	0.000626489792000253	0.00509465894024116	Upregulated
Gm15590	118.122205141639	2.78225053167452	0.813514167254063	3.42003943344432	0.000626120588800055	0.00509465894024116	Upregulated
Gm12708	28.4638893767618	-2.9603342828585	0.865778513784869	-3.41927437066668	0.000627883806074269	0.00510175843018842	Downregulated
Gm56582	247.522217834846	-1.45010651295823	0.424300482286165	-3.41764050124323	0.000631664813826609	0.00512869950497008	Downregulated
Tspan2	1028.63048742081	1.52740862811376	0.44730867202146	3.41466357272073	0.000638608359640681	0.00518125972761104	Upregulated
Ctnnbip1	524.299508783467	1.54840277264634	0.453594180782191	3.41363015278599	0.00064103531765561	0.00519903699131724	Upregulated
Rpl39	5398.64419410626	1.41598444138922	0.414850756739736	3.41323817875439	0.000641958099806875	0.00520460623469759	Upregulated
Gm5829	21.4275830032222	3.18456234582695	0.933412162036004	3.41174293131196	0.000645489557501564	0.00522774637270354	Upregulated
Cyp11a1	83.9931367095892	2.41786001257615	0.708690629968711	3.41172848959905	0.000645523753697108	0.00522774637270354	Upregulated
Gm56171	9.90404251503433	4.48027074437009	1.31338058872424	3.4112509221124	0.000646655524202099	0.00523498875340105	Upregulated
Sirt3	283.364613361056	1.04091228777293	0.305168947374296	3.41093776653568	0.000647398662211849	0.0052390808038906	Upregulated
Pde4dip	911.198648365954	-1.50087325735861	0.440066062844497	-3.41056351325361	0.000648287830766323	0.00524435117116067	Downregulated
Saa3	42036.4954572093	-3.38014713278925	0.991258769883044	-3.40995432826089	0.000649737590504266	0.00525415093363024	Downregulated
Teddm2	68.7278981612629	2.75801171820047	0.808877158614125	3.40967931759361	0.000650393057835407	0.00525752276014805	Upregulated
Gm74960	7.44573371832234	6.82732395179908	2.00484870609397	3.40540606931916	0.000660657366036598	0.00532877093922824	Upregulated
Cxcr6	735.453267448498	1.09968831876776	0.322971184936112	3.40491155266775	0.000661854866353567	0.00533452602336308	Upregulated
Igkc	23229.5160321418	1.9032165032251	0.559052737461623	3.40435950974258	0.000663194053788116	0.00534336612635425	Upregulated
Reno1	18.9753062168881	3.94582475236008	1.15915386729026	3.4040560651229	0.000663931245334552	0.0053473512503306	Upregulated
Vcf2	398.821426768699	1.21974938818121	0.358641883576916	3.40102326035107	0.000671341151384495	0.00539967373666672	Upregulated
Smim14	5272.35190705878	1.519587534691	0.447196951001148	3.39802749390189	0.000678735984934783	0.00545463217349703	Upregulated
St3gal2	947.415176239428	1.32757472541127	0.39071759929344	3.39778583767921	0.000679335784322822	0.00545746283877999	Upregulated
Slc3a2	8041.9656030963	1.52648230030611	0.449345275879078	3.39712551182333	0.00068097725031819	0.00546666515149825	Upregulated
Gm57397	10.1406811432448	3.17886241030813	0.936411129577986	3.39472941948133	0.00068696457085589	0.00551071579328502	Upregulated
Endou	68.9157728568846	2.46318915604992	0.725578847050766	3.39479184937924	0.000686807953072045	0.00551071579328502	Upregulated
Spint1	427.399188915875	2.24709974002979	0.661965727659174	3.39458622423842	0.000687323929933802	0.00551159283792679	Upregulated
Gm41659	143.672320262246	1.67279635627219	0.492983675095777	3.39320841800126	0.000690790576766915	0.00553536440358047	Upregulated
Odc1	13549.6485506206	1.54001121515941	0.45406216989619	3.39163074411483	0.000694780058167564	0.00556273268208036	Upregulated
Atp8a2	111.290852064965	3.658848869605	1.0796734626534	3.38884764344676	0.000701869964093461	0.00561394103355452	Upregulated
Gm21781	633.649006382951	1.06112823097309	0.313207535075738	3.38793966344549	0.000704197535910053	0.00562847370616433	Upregulated
Gm64907	6.97391020761752	8.91556336714811	2.63176639611736	3.38767277380745	0.000704883060042298	0.00563191090089613	Upregulated
Nbl1	204.138824747118	3.0515745094175	0.900999452574242	3.38687720697149	0.000706930208554285	0.00564515638500252	Upregulated
Otud7b	4026.74648715173	1.60100394386401	0.472756154105927	3.38653221107574	0.00070781966639182	0.00564923125486651	Upregulated
Rab3il1	1117.95723454487	1.9267907010219	0.569120255090798	3.38555987734876	0.000710332106005893	0.00566723161230326	Upregulated
Gm16548	90.8020461584194	2.40055722326012	0.709205642959239	3.38485352886299	0.000712162452655717	0.00567772481242048	Upregulated
Gm71183	12.6189641968288	6.56512600209256	1.93953209165714	3.38490197214696	0.0007120367827158	0.00567772481242048	Upregulated
Gm32273	18.3456098060603	3.96670257203373	1.17195344269375	3.38469296435207	0.000712579131084831	0.00567899290153073	Upregulated
Gm36723	411.041435293789	1.34050881059109	0.39613057294152	3.38400745147482	0.000714360644027638	0.00569113337077891	Upregulated
Spryd4	150.839315599073	-1.34207212916615	0.396933721000191	-3.38109880355944	0.000721965774762427	0.00574549225229709	Downregulated
Ppm1e	178.186951638739	3.0465297980624	0.901161441135588	3.38067038712104	0.000723092273221599	0.00575238039368348	Upregulated
Oplah	113.565538340685	1.35711016948277	0.401475504006463	3.3803062850403	0.000724050943846117	0.00575585250852644	Upregulated
Igf1	92.0055212245115	2.48688563116029	0.735741517338964	3.38010778589045	0.000724574083764874	0.00575793478821661	Upregulated
.7	33.3448752877973	2.38202063095183	0.704916324896678	3.37915373331859	0.000727093370408903	0.00577587252515094	Upregulated
Gm53346	453.206601073347	2.91927409869519	0.864039414703826	3.37863533655563	0.000728465666787861	0.00578260610683169	Upregulated
Brip1	230.545905469428	-1.83971482870758	0.544533263520091	-3.37851689135553	0.000728779551594484	0.00578301527550353	Downregulated
Mrps18b	377.662830431783	-1.01360543465877	0.300067574870192	-3.37792390629762	0.000730352876996163	0.00579159463112756	Downregulated
Rps12-ps10	24.9013008898503	2.5642026075516	0.759175993026938	3.3776128738315	0.000731179378402845	0.00579579943096451	Upregulated
Gm10425	9.1915995470383	-6.98846042102842	2.06954371118765	-3.37681218485496	0.000733311034672303	0.00580851902562568	Downregulated
Mcc	47.587246880044	-3.41706428145138	1.0120934876463	-3.3762338392257	0.000734854340306009	0.0058186526859575	Downregulated
Gm73722	9.92570079103215	6.8962547759013	2.04265433713206	3.37612421766073	0.000735147203513466	0.00581888149165201	Upregulated
Manf	1623.12601973044	-1.27352886305473	0.37727890755738	-3.37556337644198	0.000736647234769885	0.00582657037792155	Downregulated
Lmtk2	967.648582525908	1.04481110559259	0.30956448219671	3.37510007019691	0.000737888541812299	0.00583326705038799	Upregulated
Slc36a4	527.527343138627	1.3643851776094	0.404256300097531	3.37504988117743	0.000738023126634554	0.00583326705038799	Upregulated
Frat1	170.226767287931	1.67363084440632	0.496020895060517	3.37411359294073	0.000740538022635067	0.00584895025831867	Upregulated
Rian	25.6473228730599	4.49342002118199	1.33216958300546	3.37300902115221	0.000743515166022727	0.00586825933397959	Upregulated
Gm35638	259.923752698339	1.71751895715332	0.5092349589805	3.3727436164081	0.000744232163715679	0.00587181596884339	Upregulated
Fam3b	10.820272104467	-5.45575605156457	1.61797374560293	-3.37196822036906	0.000746330596145526	0.00588626535292736	Downregulated
Bace2	30.2364198930329	-4.82498595922217	1.43100286411527	-3.37175143405827	0.000746918260949991	0.00588879332774735	Downregulated
9630025H16Rik	17.8639897815829	6.04000376605032	1.79172331091243	3.37105831534583	0.000748800053350226	0.00590151890455931	Upregulated
Cd9	21049.8253239463	1.75312265345237	0.520078408373649	3.37088143869423	0.000749280971741002	0.00590319862082153	Upregulated
Dop1a	1211.3504046423	1.27573157823859	0.378525859882291	3.37026267805137	0.000750965607420723	0.00591435721685688	Upregulated
Rbp1	47.9973902492979	3.42106920885186	1.01519034827009	3.36987956463678	0.000752010433140545	0.00592047071005363	Upregulated
Ypel4	304.618001289864	3.02771812664523	0.898686580105835	3.36904789018733	0.000754283220791421	0.00593588351151946	Upregulated
Gm40816	777.67426062591	1.99539222445559	0.592286203564341	3.36896624038758	0.000754506695666736	0.00593588351151946	Upregulated
Zfp97	39.1085243278506	-2.36788656434243	0.703089274198832	-3.36783201114911	0.000757617438282483	0.00595610513890837	Downregulated
Txk	845.770635407609	1.60079682657973	0.475711150071201	3.36506055479283	0.000765268618308126	0.00600982594299406	Upregulated
Gm12960	15.9186489105825	-3.34852172171885	0.995259905563781	-3.36446962547137	0.000766909252977448	0.00601628027495902	Downregulated
Rcn3	215.202005292367	1.46045601368738	0.434074365351099	3.36452951444414	0.000766742830825565	0.00601628027495902	Upregulated
C130074G19Rik	104.389098547411	2.71863600764716	0.808290602800496	3.36343884022388	0.000769778906305029	0.00603664397388405	Upregulated
4933417E11Rik	14.9801535479314	7.03015769910187	2.09043052707582	3.36301905662273	0.000770950416388741	0.00604007564446802	Upregulated
Prrt1	196.073329786053	2.31633603045452	0.688763729743201	3.36303427492929	0.000770907917036644	0.00604007564446802	Upregulated
Gm9397	8.61884877916018	5.31231740259685	1.57971810871611	3.36282617340784	0.000771489259571019	0.00604145976482541	Upregulated
Cd209c	25.657233631957	7.11850891903938	2.11700242051839	3.36254170049379	0.000772284608064152	0.00604554044750219	Upregulated
Sema6d	191.721248705864	1.7337284289859	0.515625136706656	3.36238151626854	0.0007727327968157	0.00604690158786131	Upregulated
Ace	2400.50304626836	2.33476582847476	0.694431600009959	3.36212497881904	0.000773451080906328	0.00605037460166752	Upregulated
Nrcam	10.5669499619922	4.948696566541	1.47204864544826	3.36177515725648	0.000774431551890313	0.00605374791839364	Upregulated
Aff2	5.6760298321527	7.65665632250789	2.27775334813088	3.36149492603795	0.000775217809059598	0.00605774597054582	Upregulated
Gm37978	4.46181792783203	-8.76198839286975	2.60681457149955	-3.36118590430829	0.000776085704173568	0.00606237890248126	Downregulated
Iglc2	2164.13073707254	2.06683381221678	0.614956494594007	3.36094314050833	0.000776768144810028	0.00606556039114143	Upregulated
Tnfrsf9	490.416015731493	2.14328288784026	0.637762834871316	3.36062682027045	0.000777658198012062	0.00607036023972305	Upregulated
Gm15489	9.53973155094586	-7.61969509721497	2.26765788495617	-3.36016078428967	0.000778971242306963	0.00607630646334561	Downregulated
Jmy	497.993789876597	1.30019160852872	0.387090225465381	3.35888514613242	0.000782575853510803	0.00609579580027991	Upregulated
Rbm38	9152.65451682065	1.76211364927774	0.524641767370531	3.35869875192997	0.000783103848113665	0.00609751870957836	Upregulated
Fastkd2	245.897668480262	-1.57430296669104	0.468832123092728	-3.35792470086284	0.000785300024688139	0.00611053785535663	Downregulated
Adh1	85.5112933755844	2.26561370293214	0.674765505219052	3.35763118506872	0.000786134296328284	0.00611271408404257	Upregulated
Gm63261	118.967673808296	1.56482260568066	0.466118938941236	3.35713157082841	0.000787556261981104	0.00612161150885454	Upregulated
.3	5.69876348900299	-6.26255506816922	1.86551398725289	-3.35701319366214	0.000787893528101662	0.00612207435088933	Downregulated
Stard5	633.616501688204	-1.17078461825148	0.348825968490829	-3.35635739310577	0.000789764386692016	0.00613444895709613	Downregulated
Gm60322	201.786980635363	2.03592859629222	0.606783262798285	3.35528140130824	0.000792842895561937	0.00615402422174907	Upregulated
Chdh	62.7148192218751	2.70144275556109	0.805184027387684	3.35506252443379	0.000793470483531165	0.00615672768002851	Upregulated
Gucy1b1	1738.94293807467	1.90253802159295	0.567145080202011	3.35458789647842	0.000794832973509979	0.00616079397610899	Upregulated
Cpsf2	1419.72726901516	-1.06349361008474	0.317025172803587	-3.35460304517719	0.000794789453397901	0.00616079397610899	Downregulated
Gm51785	748.753055309635	1.97542370053657	0.589065045075333	3.35348993638544	0.000797993156429785	0.00618026666451925	Upregulated
Apol8	80.3782445041014	3.95612356616854	1.17976588108022	3.35331240681943	0.000798505221340169	0.00618026666451925	Upregulated
Gata6	185.975392009898	3.06468826330328	0.91390250957266	3.35340830252925	0.000798228582635079	0.00618026666451925	Upregulated
Dubr	575.315306683656	-1.1651850509812	0.347551938764044	-3.35254942074213	0.000800709446009759	0.00619327685187337	Downregulated
Ttf2	373.730929986815	-1.42107308555876	0.423978464183599	-3.35175770848442	0.000803002627542971	0.00620883546880296	Downregulated
1700028N14Rik	8.45040296304104	3.57471399718832	1.0665990051789	3.351506967315	0.000803730165009756	0.00621228182239658	Upregulated
Lamp5	15.8544450216663	4.38027808252088	1.30708077646224	3.35119157239584	0.000804646167029522	0.00621718195092842	Upregulated
Gm57386	158.666434407614	2.35464485933159	0.702752778153248	3.35060199337713	0.00080636108101538	0.0062282493587607	Upregulated
Gm73470	14.7437745847696	5.78831857406855	1.72776126443285	3.3501842489614	0.000807578230319282	0.00623110063323705	Upregulated
Gm11942	242.95484036242	1.44764798010773	0.432250388922441	3.34909584168699	0.000810757449498976	0.0062447020324093	Upregulated
Gm16201	70.7478146239279	2.04395621262491	0.610294888931854	3.34912883868693	0.00081066089536356	0.0062447020324093	Upregulated
Pigp	187.593651569458	1.61368619817431	0.481931309173191	3.34837386046318	0.000812872746969346	0.00625880783590369	Upregulated
Hsd17b14	153.23502460268	2.22172877485069	0.663628548397587	3.34784990822853	0.000814411054327715	0.00626604691790348	Upregulated
Klhl22	270.612200331105	-1.23653496348572	0.36936153031113	-3.34776326718195	0.000814665689834485	0.00626604691790348	Downregulated
Rnd3	347.238481672074	-2.17898005757055	0.651061381321099	-3.34681202123997	0.000817466235808045	0.00628320282501832	Downregulated
Nt5c2	1812.71124285919	1.07908800987735	0.322462450774424	3.34639895989693	0.000818685101514429	0.00629037796367517	Upregulated
Fignl2	67.0587127982359	1.96333300495923	0.586894166391088	3.34529309949032	0.00082195659073085	0.00631331396727208	Upregulated
Gm13241	26.7808721020633	-4.69052148539881	1.40259109320224	-3.344183139428	0.000825252400649904	0.00633421445679891	Downregulated
Phyhip	47.9232987680672	3.30864970664314	0.989445412893936	3.34394365118736	0.000825965120389282	0.00633747828536767	Upregulated
Gm53778	3605.25998059999	1.70171148624088	0.50896779223109	3.34345613261956	0.000827417745937752	0.00634641502834092	Upregulated
Mctp1	1902.82372530053	1.55089365053765	0.464181741905295	3.34113453961331	0.000834367809076397	0.00639527259502089	Upregulated
Ift20	1395.71103113449	1.47215872115212	0.440774625642745	3.33993527645879	0.000837979171592903	0.00641848952696106	Upregulated
Tnfrsf26	661.760220054873	1.5230124895917	0.456077672123286	3.33937086308403	0.000839683812344914	0.00642931224707582	Upregulated
Gm26583	118.043731474489	1.85386156733287	0.555193383882016	3.3391276285937	0.000840419420182459	0.00643271031197991	Upregulated
Dtd1	217.761405050889	-1.33395844044302	0.399558142265351	-3.33858404906969	0.000842065514876224	0.00644212886103281	Downregulated
Gm37968	11.9589183841744	-4.20176254131454	1.25856728615797	-3.33852833100507	0.000842234411971356	0.00644212886103281	Downregulated
4930570N18Rik	51.5155511922115	2.38593408427618	0.714702048784028	3.33836189267337	0.000842739120411489	0.00644375344098192	Upregulated
Cxcl14	42.9759452734097	5.29695516627222	1.58688231277956	3.33796345426155	0.00084394848686876	0.00644852701716983	Upregulated
Abhd5	732.003794977253	1.0683412123525	0.320076528149879	3.33776805980675	0.000844542149024973	0.00645082714244855	Upregulated
Pnpla7	2256.07869754988	1.07433372251289	0.321947436082783	3.33698486804113	0.000846925591004663	0.00646461545403626	Upregulated
Lyl1	1633.9396977456	-1.43212345672833	0.429191997136139	-3.33678974977266	0.000847520353028705	0.00646461545403626	Downregulated
Gm10080	551.800327998596	1.53598892454746	0.460307396726871	3.33687647747893	0.000847255940706051	0.00646461545403626	Upregulated
Casp4	1855.77707010687	-1.45716085264459	0.43668951234247	-3.33683500853536	0.000847382360188299	0.00646461545403626	Downregulated
Osr1	28.2915151375687	4.95205042509883	1.48430730335548	3.33627033559967	0.000849105526717997	0.00647446635453875	Upregulated
Ncapg	516.663050673418	-1.46898532192524	0.440322978412685	-3.33615412763777	0.000849460552093001	0.00647493375184582	Downregulated
Aldh3a1	18.2861505679823	6.28288055791776	1.8835652634923	3.3356319951817	0.000851057411463473	0.0064848633177673	Upregulated
2500004C02Rik	119.29267548461	1.38333939065131	0.414960001289027	3.33366923644236	0.000857085133632777	0.0065262814113302	Upregulated
Zbtb3	44.8868572207574	-2.74082797000885	0.822655232488527	-3.33168484410882	0.00086321952088193	0.00657072207124353	Downregulated
Ccno	86.1765200432828	2.98964010706894	0.897760028938659	3.33011050915613	0.000868115225605219	0.00659887311491084	Upregulated
Trim7	819.414915673293	1.78726853995782	0.536728026531756	3.32993332117728	0.000868667835411582	0.00660079757456495	Upregulated
Xkr8	175.541626238085	-1.55596829844001	0.467362161958653	-3.32925603544617	0.000870783146139355	0.00661459120382355	Downregulated
Gm42632	8.06160731944814	5.16621424011887	1.55292496605864	3.32676359324097	0.000878608781327043	0.0066648492689516	Upregulated
Rdm1	245.80873248062	-1.75842967355123	0.529005827635583	-3.32402703654631	0.000887275935634348	0.00672603277946013	Downregulated
Peg13	1192.95460485214	1.18278215869839	0.355828374085006	3.32402429047388	0.00088728467259436	0.00672603277946013	Upregulated
Adamtsl5	155.413786796452	2.20893697417047	0.665050375531148	3.32145812624538	0.00089548418244642	0.00678119316999275	Upregulated
Mrps28	169.58248293234	-1.43008977459034	0.430646271925243	-3.32079915192808	0.000897601067453046	0.00679255679057156	Downregulated
Mitf	258.403155871745	-1.50710338521799	0.453866844869546	-3.3205848857525	0.000898290373427147	0.00679544028545917	Downregulated
Panct2	90.0455101402759	2.88503488871495	0.868996558799046	3.31996123517689	0.000900299484653471	0.00680668179313202	Upregulated
Snhg11	47.245133426584	3.63525327710066	1.09519148650005	3.31928555134957	0.000902480922794438	0.00682011980187885	Upregulated
Zfp661	72.0899722733278	-1.65596770238149	0.498970563864042	-3.31876832484391	0.000904154092316476	0.00682574411336452	Downregulated
Stk32b	11.0103812274892	5.22899449000539	1.57597746510266	3.31793734732416	0.000906848231943345	0.00684139713379846	Upregulated
Mcm8	69.3566796723677	-1.77514963902459	0.535186432497142	-3.31688086848889	0.000910284219291698	0.0068649693226364	Downregulated
Scgb1a1	2916.80775298817	7.9794790037805	2.40620812785641	3.31620482509511	0.000912489242152242	0.00687924516210808	Upregulated
Nup35	169.710454215046	-1.63953430606328	0.494509029496559	-3.3154790069909	0.000914862122369724	0.00689006512658633	Downregulated
E2f7	161.225933483343	-1.7167540673206	0.517786221543576	-3.31556537407034	0.00091457946744404	0.00689006512658633	Downregulated
Ddt	270.116694627406	-1.20891341951311	0.364658303733917	-3.31519509396727	0.000915791859617688	0.00689235771710902	Downregulated
Marchf8	1870.6926353906	1.24813513764241	0.376591682428444	3.31429289567374	0.000918752126549711	0.00691227709135216	Upregulated
Frg1	3450.15764501372	1.33762079375578	0.403615790143612	3.31409431053189	0.000919404907915171	0.00691482831459639	Upregulated
1700096K18Rik	133.881824145537	1.67710782483342	0.506098891411593	3.31379470157639	0.000920390584222289	0.00691988064072174	Upregulated
Klrk1	1278.26528937259	-1.01228782685497	0.305634947347842	-3.31208140835704	0.000926045941270611	0.0069576539636569	Downregulated
Fam120aos	356.556253302924	1.40219105616284	0.423379967782444	3.3118974983799	0.000926654913857869	0.00695985721331614	Upregulated
I730030J21Rik	136.835570466676	1.97253731811012	0.595700798470737	3.31128869253483	0.00092867347266266	0.0069702683116703	Upregulated
Gm43197	206.084299117925	-3.1731592424543	0.958332422057756	-3.31112583631555	0.000929214129564189	0.00697195244115486	Downregulated
Oas1b	299.976439008344	-1.07208361539442	0.323855606621107	-3.31037534467853	0.000931709413819497	0.00698591915586293	Downregulated
2010013B24Rik	32.5708787976141	2.19029112019497	0.661696122519875	3.31011629908589	0.00093257214602211	0.0069900103321698	Upregulated
Gm15229	19.8136412474762	-6.46436737536305	1.95376418716537	-3.30867328709814	0.000937391550792431	0.00702135893498755	Downregulated
